,post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,images
90,3612672318778301,,,,2020-12-26 09:35:06.000000,,,,,0,0,11,,,100057210540013,[]
91,3564209233624610,Beautiful room or entire 2-bedroom sublet available January 1 in Fort Greene. Backyard shared with ground floor neighbors. Peaceful neighborhood and great location!,Beautiful room or entire 2-bedroom sublet available January 1 in Fort Greene. Backyard shared with ground floor neighbors. Peaceful neighborhood and great location!,,2020-12-06 20:53:37.000000,,,,,1,1,0,,,619943474,[]
92,3612649315447268,"Maher asif
Yesterday at 10:53 AM ·

Sculpting a Dragon from Game of Thrones in Monster Clay | Awesome Art
#dragon #gamesofthrone #monster",,"Maher asif
Yesterday at 10:53 AM ·

Sculpting a Dragon from Game of Thrones in Monster Clay | Awesome Art
#dragon #gamesofthrone #monster",2020-12-26 09:22:47.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_1265058353867938_4097077558650965436_n.mp4?_nc_cat=102&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=DpgvpVeJTiwAX_jTxFa&_nc_ht=video-lga3-2.xx&oh=b9bf1c35a5a4cfe80ca1502b47dfc34c&oe=5FE7A4A4,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/129283901_3598174136934019_9010901122553523951_n.jpg?_nc_cat=101&ccb=2&_nc_sid=ccf8b3&_nc_ohc=SIpbxGSNIF4AX8YcJ0Y&_nc_ht=scontent-lga3-2.xx&oh=c7a7a9946cc7edd53050f2ceffecff3d&oe=600DD670,3598155340269232,0,0,0,https://facebook.com/story.php?story_fbid=182884473551502&id=100206108486006,,100010938401837,[]
93,3612619258783607,"$1275 for 1BR! This apartment is so spacious and light-filled ☀️✨, and I’m looking for a kind, very clean 🧽, and very reliable roommate to take a room in it!

Specifics:
- 1/15 move-in
- 1BR in a 2BR
- BedStuy, Brooklyn (3min walk to G train, 15min walk to J/M/Z, 3min walk to B38, 40min to midtown, 30min to NYU area)
- No pets (allergies!), no couples
- You would not need to sign a lease, but I am looking for someone great to stay for at least 1 year

The apartment is new, and there is a dishwasher, laundry room, gym🏋️‍♂️, rooftop, bike storage room, central air, balcony, hardwood floors, virtual doorman, and supermarket🍎🍪 downstairs. The room, balcony, and roof have fantastic Manhattan views…","$1275 for 1BR! This apartment is so spacious and light-filled ☀️✨, and I’m looking for a kind, very clean 🧽, and very reliable roommate to take a room in it!

Specifics:
- 1/15 move-in
- 1BR in a 2BR
- BedStuy, Brooklyn (3min walk to G train, 15min walk to J/M/Z, 3min walk to B38, 40min to midtown, 30min to NYU area)
- No pets (allergies!), no couples
- You would not need to sign a lease, but I am looking for someone great to stay for at least 1 year

The apartment is new, and there is a dishwasher, laundry room, gym🏋️‍♂️, rooftop, bike storage room, central air, balcony, hardwood floors, virtual doorman, and supermarket🍎🍪 downstairs. The room, balcony, and roof have fantastic Manhattan views…",,2020-12-26 09:06:27.000000,,,,,0,0,0,,,635926203,[]
94,3612614685450731,"📍 Perfect Location & Easy moving, the house is ready for you to enjoy ! No more fees ! 💸

👉🏻 1BR in a 2BR apartment in the heart of Williamsburg.

👉🏻 ABOUT APARTMENT

Our apartment is coming with a huge kitchen with all the gear and a bathroom with a tub for relaxing space. A large room, the apartment is fully furnished to share or receive your guests, read a book or work for a while from home.
Inside one of the best buildings in the neighborhood, with all the security systems and mailbox to receive your correspondence everyday.

👉🏻 1- PRIVATE ROOM FOR RENT

The room comes with an inbuilt shelf / wardrobe thing so you can hang your clothes and store all your things. The room is fully…","📍 Perfect Location & Easy moving, the house is ready for you to enjoy ! No more fees ! 💸

👉🏻 1BR in a 2BR apartment in the heart of Williamsburg.

👉🏻 ABOUT APARTMENT

Our apartment is coming with a huge kitchen with all the gear and a bathroom with a tub for relaxing space. A large room, the apartment is fully furnished to share or receive your guests, read a book or work for a while from home.
Inside one of the best buildings in the neighborhood, with all the security systems and mailbox to receive your correspondence everyday.

👉🏻 1- PRIVATE ROOM FOR RENT

The room comes with an inbuilt shelf / wardrobe thing so you can hang your clothes and store all your things. The room is fully…",,2020-12-26 09:03:57.000000,,,,,0,0,0,,,100040845654118,[]
95,3601760899869443,"1 furnished room available for $1015 for immediate move in.

6 month minimum stay required.

One spacious room available for immediate move-in in a landmark building on Water Street in the heart of Old Seaport and a stone-throw away from the Brooklyn Bridge and Pier 17.

This is a private room in a 2,000 sq ft loft so we have *a lot* of shared space and two full bathrooms. The kitchen and livingroom are massive with a lot of natural light. Perfect for the avid cook and anyone who wants to relax after a long day.

We split cost of utilities and WiFi (comes out to about $50/month and is paid by Venmo).

Close to A,C,2,3,4,5,6 and J trains at Fulton and Brooklyn Bridge stops. Grocery store is a…","1 furnished room available for $1015 for immediate move in.

6 month minimum stay required.

One spacious room available for immediate move-in in a landmark building on Water Street in the heart of Old Seaport and a stone-throw away from the Brooklyn Bridge and Pier 17.

This is a private room in a 2,000 sq ft loft so we have *a lot* of shared space and two full bathrooms. The kitchen and livingroom are massive with a lot of natural light. Perfect for the avid cook and anyone who wants to relax after a long day.

We split cost of utilities and WiFi (comes out to about $50/month and is paid by Venmo).

Close to A,C,2,3,4,5,6 and J trains at Fulton and Brooklyn Bridge stops. Grocery store is a…",,2020-12-21 17:46:36.000000,,,,,2,1,0,,,100002530088742,[]
96,3611530078892525,"Box Box
December 23 at 5:27 PM ·

🐕 breakfast... M",,"Box Box
December 23 at 5:27 PM ·

🐕 breakfast... M",2020-12-25 20:52:33.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/131948550_453223482505892_7122092635661919262_n.mp4?_nc_cat=103&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=froDIE0E9xkAX--IX92&_nc_ht=video-lga3-2.xx&oh=f26fd79a688c377d82be74961e542dd1&oe=5FE7A45A,https://scontent-lga3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/p320x320/121953886_440894570258820_2236939330375282035_n.jpg?_nc_cat=1&ccb=2&_nc_sid=ccf8b3&_nc_ohc=pKGPHlrwcAcAX8wAc_Y&_nc_ht=scontent-lga3-2.xx&tp=3&oh=ea2490805a703d71d39d58e448180190&oe=600DE211,2907136656240238,0,1,2,https://facebook.com/story.php?story_fbid=137860668100237&id=106658044553833,,100058656572397,[]
97,3603408623038004,"Hey I’m 23 years old ,Female looking for a Room to rent for $700-$850,MUST BE MONTH TO MONTH ,420 friendly,in Brooklyn

FRIENDLY.IN
Friendly.in","Hey I’m 23 years old ,Female looking for a Room to rent for $700-$850,MUST BE MONTH TO MONTH ,420 friendly,in Brooklyn","FRIENDLY.IN
Friendly.in",2020-12-22 10:36:49.000000,,,,,17,18,0,https://facebook.com/story.php?story_fbid=3675910282457684&id=1948967655148784,http://friendly.in/,100001162460537,[]
98,3612542262124640,"Hi all! 3 bed / 1 ba available ASAP in Bushwick (entire apartment)

This is a lease takeover, available ASAP - July 31, 2021.

- Large living space and 3 spacious bedrooms (each can fit a queen size bed)
- Central A/C and Heat
- Hardwood Floors
- Modern bathroom and kitchen with an island
- Stainless Steel Appliances
- Laundry in building
- Less than 5 Minutes from Halsey L Train
- Around the corner from Irving Square Park
- Equipped for Verizon fios
- Plenty of street parking
- Amazing bright natural light throughout

Happy to send a video or show the apartment in person (mask required). Message me for more details!

Requirements from management:

For applicant: Credit score of 650 and above and proof of income showing minimum of 40x the unit rent amount

For guarantors: Credit score of 700 and above and proof of income showing minimum of 80x the unit rent amount.

$20 non-refundable application fee for EACH applicant/guarantor

Just first and security due at lease signing! Up","Hi all! 3 bed / 1 ba available ASAP in Bushwick (entire apartment)

This is a lease takeover, available ASAP - July 31, 2021.

- Large living space and 3 spacious bedrooms (each can fit a queen size bed)
- Central A/C and Heat
- Hardwood Floors
- Modern bathroom and kitchen with an island
- Stainless Steel Appliances
- Laundry in building
- Less than 5 Minutes from Halsey L Train
- Around the corner from Irving Square Park
- Equipped for Verizon fios
- Plenty of street parking
- Amazing bright natural light throughout

Happy to send a video or show the apartment in person (mask required). Message me for more details!

Requirements from management:

For applicant: Credit score of 650 and above and proof of income showing minimum of 40x the unit rent amount

For guarantors: Credit score of 700 and above and proof of income showing minimum of 80x the unit rent amount.

$20 non-refundable application fee for EACH applicant/guarantor

Just first and security due at lease signing! Up",,2020-12-26 08:24:59.000000,,,,,0,0,0,,,100004534276979,[]
99,3609100029135530,,,,2020-12-24 21:02:02.000000,,,,,6,3,0,,,641235619,[]
100,3609377275774472,,,,2020-12-24 23:42:34.000000,,,,,26,20,0,,,100010915294721,[]
101,3612462112132655,Se renta in cuarto en 750 para dos personas personas responsables porfavor,Se renta in cuarto en 750 para dos personas personas responsables porfavor,,2020-12-26 07:40:50.000000,,,,,0,0,0,,,100001519156963,[]
102,3612461472132719,"Stronda é Arte
December 24 at 9:40 AM ·

Worthwhile lesson for illegal parking 👍👍👊👊",,"Stronda é Arte
December 24 at 9:40 AM ·

Worthwhile lesson for illegal parking 👍👍👊👊",2020-12-26 07:40:39.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/132071241_765193837687035_3011647895964456187_n.mp4?_nc_cat=100&cb=846ca55b-311e05c7&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=dHJAILd62z8AX_qP-xa&_nc_ht=video-lga3-2.xx&oh=a3441790f3b60a68d216116a0d437a49&oe=5FE7AD41,https://scontent-lga3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/p320x320/131056141_4038621979535876_8943606885289842414_n.jpg?_nc_cat=100&ccb=2&_nc_sid=ccf8b3&_nc_ohc=dnrndXTPzA4AX_XhSee&_nc_ht=scontent-lga3-2.xx&tp=3&oh=d953f548eaca1fe31e2100738ddced85&oe=600D33AC,1761948777306792,0,0,0,https://facebook.com/story.php?story_fbid=3343535039089403&id=388485611261042,,100047749003681,[]
103,3612428342136032,"OMG!!! That's Great Video!!!

Summer time
9 hrs ·

Wow! Great Work!!",OMG!!! That's Great Video!!!,"Summer time
9 hrs ·

Wow! Great Work!!",2020-12-26 07:21:42.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_2757732994464965_223921175848428447_n.mp4?_nc_cat=107&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=kao7m6sbYP4AX863G7w&_nc_ht=video-lga3-2.xx&oh=ae937cae0bd93d503cbf65087d2eafcb&oe=5FE7A0F1,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/131872517_166246285253837_8652991254812045413_n.jpg?_nc_cat=108&ccb=2&_nc_sid=ccf8b3&_nc_ohc=wIs8Rp62g4UAX9y1Qbo&_nc_oc=AQkKF65rKBuJJA6efYwY2Kk6QO-sDGaJBvJwmjxdo35XfCJAHJ3cYLRDcePA9OS0B00&_nc_ht=scontent-lga3-2.xx&oh=fa5c1216e3d558f34a1d545e7ca1363e&oe=600EEA0F,166239421921190,0,0,0,https://facebook.com/story.php?story_fbid=154337706448592&id=104327038116326,,100054989940911,[]
104,3612411222137744,"FunVideo
Yesterday at 12:11 PM ·

Omg Shark Attak",,"FunVideo
Yesterday at 12:11 PM ·

Omg Shark Attak",2020-12-26 07:11:40.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_2887274798215677_1901168219719297103_n.mp4?_nc_cat=108&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=NgKETkBEeTcAX_t0g3Y&_nc_ht=video-lga3-2.xx&oh=d18776dcdeb6810f7d72b22473db3a38&oe=5FE7AD51,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/128529474_2115936335207365_7237867760240940968_n.jpg?_nc_cat=1&ccb=2&_nc_sid=ccf8b3&_nc_ohc=wr8B8r8EvKcAX8cqTEI&_nc_ht=scontent-lga3-2.xx&oh=489812185d49cb4092b40b2d52aaf272&oe=600EF828,2115931578541174,0,0,0,https://facebook.com/story.php?story_fbid=141319891122639&id=103660438221918,,100047498900804,[]
105,3612382405473959,"Leylya linda
December 23 at 2:49 AM ·

Gotta Be Quicker Than That :D :v",,"Leylya linda
December 23 at 2:49 AM ·

Gotta Be Quicker Than That :D :v",2020-12-26 06:53:43.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_933633660790600_8734663234192403396_n.mp4?_nc_cat=103&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=5WQVGUdmO34AX83YjsJ&_nc_ht=video-lga3-2.xx&oh=a638ce8465107b97cb409951c04f281b&oe=5FE7A60B,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p240x240/121915418_429800925108753_2159652576345469351_n.jpg?_nc_cat=100&ccb=2&_nc_sid=ccf8b3&_nc_ohc=kCTcQTOj13wAX9mPxVW&_nc_ht=scontent-lga3-2.xx&oh=14f083087c48bbabe32580653cb94a78&oe=600EC587,429799391775573,1,0,0,https://facebook.com/story.php?story_fbid=2773314602920344&id=1657386274513188,,100056981779423,[]
106,3612325995479600,"DeZilla
December 24 at 7:16 PM ·

Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle But Watch",,"DeZilla
December 24 at 7:16 PM ·

Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle But Watch",2020-12-26 06:17:31.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_1069804083495721_2993147347404386885_n.mp4?_nc_cat=109&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=8TdmvrHDCHEAX9B3xW6&_nc_ht=video-lga3-2.xx&oh=7a10f40bff8e40523fd899ada1b6f0e0&oe=5FE7AC1E,https://scontent-lga3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/s320x320/129749863_229473598708238_3259070390628045529_n.jpg?_nc_cat=1&ccb=2&_nc_sid=ccf8b3&_nc_ohc=2-eWO5WvubEAX96pq8r&_nc_ht=scontent-lga3-2.xx&oh=f2a162835e1a69786a539899d7d60b92&oe=600C45F2,702360703754297,0,0,0,https://facebook.com/story.php?story_fbid=702360703754297&id=166491457107069,,100038766785794,[]
107,3612321228813410,"f4aw9s5

Rose e Equipe
13 hrs ·

A difficult challenge for lions '' hunting elephants ''",f4aw9s5,"Rose e Equipe
13 hrs ·

A difficult challenge for lions '' hunting elephants ''",2020-12-26 06:14:08.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_3663595970393240_8398821289218852208_n.mp4?_nc_cat=110&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=4rmSKvPGYpIAX_tI6tC&_nc_ht=video-lga3-2.xx&oh=a4851b80e1e115060a9dcaa7d1d67449&oe=5FE7A55B,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/121920385_760436091272593_7461354777424460280_n.jpg?_nc_cat=107&ccb=2&_nc_sid=ccf8b3&_nc_ohc=KYvVeyUPN7gAX_uiLIH&_nc_ht=scontent-lga3-2.xx&oh=be6f9ea71e57feab1d0b7811b422f690&oe=600C98FA,760435267939342,0,0,0,https://facebook.com/story.php?story_fbid=1034224113726350&id=161254187690018,,100058925842494,[]
108,3612282618817271,"DeZilla
December 24 at 7:16 PM ·

Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle But Watch",,"DeZilla
December 24 at 7:16 PM ·

Oklahoma Highway Patrol Performed Pit On Pursuit Vehicle But Watch",2020-12-26 05:48:34.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_1069804083495721_2993147347404386885_n.mp4?_nc_cat=109&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=8TdmvrHDCHEAX9B3xW6&_nc_ht=video-lga3-2.xx&oh=7a10f40bff8e40523fd899ada1b6f0e0&oe=5FE7AC1E,https://scontent-lga3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/s320x320/129749863_229473598708238_3259070390628045529_n.jpg?_nc_cat=1&ccb=2&_nc_sid=ccf8b3&_nc_ohc=2-eWO5WvubEAX96pq8r&_nc_ht=scontent-lga3-2.xx&oh=f2a162835e1a69786a539899d7d60b92&oe=600C45F2,702360703754297,0,0,0,https://facebook.com/story.php?story_fbid=702360703754297&id=166491457107069,,100029543011572,[]
109,3612222805489919,"Stefanelli Insurance Brokerage advises you to Compare Insurance Providers
While not all insurers show prices, we filter down to the most relevant options based on your profile.
Let us find you the best price for the greatest coverage on all Insurance - Auto- Homeowners- Life - Accident - Heath - and more ........","Stefanelli Insurance Brokerage advises you to Compare Insurance Providers
While not all insurers show prices, we filter down to the most relevant options based on your profile.
Let us find you the best price for the greatest coverage on all Insurance - Auto- Homeowners- Life - Accident - Heath - and more ........",,2020-12-26 05:08:11.000000,,,,,0,0,0,,,100058811628707,[]
110,3612220538823479,"Roy Saiag is in Prospect Lefferts Gardens.
December 23 at 2:58 AM · New York, NY ·

🔥NO FEE🔥 STUDIO - EXPOSED BRICK - PROSPECT LEFFERTS GARDENS - WILL NOT LAST!!!
423 Rogers Avenue , Brooklyn , NY 11225
🤑💲1️⃣5️⃣5️⃣0️⃣ 🤑
DM me For More Info

Perfect studio in Prospect Lefferts Gardens! This spacious apartment comes with a beautiful hardwood floors and exposed brick walls. A wonderful combination of old fashioned and sleek modern, the apartment gets plenty of natural sunlight. The kitchen has plenty of storage and a deep sink. Finally, the bathroom is simply beautiful with its stone wall look. This studio has everything to be your new home in the heart of Brooklyn, NY!
423 Rogers Avenue is located in the Prospect Lefferts. The building sits in the ever-growing Brooklyn neighborhood that is filled with a charming array of restaurants. It’s a short walk from the 2 ad 5 train and only a few short blocks away from the incredible Prospect Park!

Requirements for Applicants:
Credit Score: 650+
Annual Income: 40X THE RENT
GUARANTORS ALLOWED
****SERIOUS INQUIRIES ONLY****",,"Roy Saiag is in Prospect Lefferts Gardens.
December 23 at 2:58 AM · New York, NY ·

🔥NO FEE🔥 STUDIO - EXPOSED BRICK - PROSPECT LEFFERTS GARDENS - WILL NOT LAST!!!
423 Rogers Avenue , Brooklyn , NY 11225
🤑💲1️⃣5️⃣5️⃣0️⃣ 🤑
DM me For More Info

Perfect studio in Prospect Lefferts Gardens! This spacious apartment comes with a beautiful hardwood floors and exposed brick walls. A wonderful combination of old fashioned and sleek modern, the apartment gets plenty of natural sunlight. The kitchen has plenty of storage and a deep sink. Finally, the bathroom is simply beautiful with its stone wall look. This studio has everything to be your new home in the heart of Brooklyn, NY!
423 Rogers Avenue is located in the Prospect Lefferts. The building sits in the ever-growing Brooklyn neighborhood that is filled with a charming array of restaurants. It’s a short walk from the 2 ad 5 train and only a few short blocks away from the incredible Prospect Park!

Requirements for Applicants:
Credit Score: 650+
Annual Income: 40X THE RENT
GUARANTORS ALLOWED
****SERIOUS INQUIRIES ONLY****",2020-12-26 05:06:40.000000,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10226051090811754&id=1471188604,,1471188604,[]
111,3612218282157038,"Roy Saiag is in Williamsburg.
December 23 at 2:31 AM · New York, NY ·

🔥NO FEE🔥3 🛌 🛌🛌/ 2.5🚽🚽 🚽 🛁 🛁
👩🏻‍💻🧑🏿‍💻ROOMMATES WANTED👨🏻‍💻👩🏾‍💻
🧺 Laundry on Premises🧺
🐶 PETS UPON APPROVAL 🐱
148 Meserole Street , Brooklyn , NY 11206
Williamsburg
DM Me For More Info
Rooms starting at $1,025

Beautiful renovation!
Bedroom with Private 1/2 Bath
Big and spacious 3 bedroom apartment with a 2.5 baths!
Modern kitchen with stainless steel appliances
Over the stove microwave
Hardwood floors
central A/C
video intercom
Bluetooth System
Laundry Room in the building!
Close by to the Seneca Av (M), DeKalb Av (L) and Myrtle Wyckoff (L,M) trains.

Requirements for Applicants:
Credit Score: 650+
Annual Income: 40X THE RENT
GUARANTORS ALLOWED!",,"Roy Saiag is in Williamsburg.
December 23 at 2:31 AM · New York, NY ·

🔥NO FEE🔥3 🛌 🛌🛌/ 2.5🚽🚽 🚽 🛁 🛁
👩🏻‍💻🧑🏿‍💻ROOMMATES WANTED👨🏻‍💻👩🏾‍💻
🧺 Laundry on Premises🧺
🐶 PETS UPON APPROVAL 🐱
148 Meserole Street , Brooklyn , NY 11206
Williamsburg
DM Me For More Info
Rooms starting at $1,025

Beautiful renovation!
Bedroom with Private 1/2 Bath
Big and spacious 3 bedroom apartment with a 2.5 baths!
Modern kitchen with stainless steel appliances
Over the stove microwave
Hardwood floors
central A/C
video intercom
Bluetooth System
Laundry Room in the building!
Close by to the Seneca Av (M), DeKalb Av (L) and Myrtle Wyckoff (L,M) trains.

Requirements for Applicants:
Credit Score: 650+
Annual Income: 40X THE RENT
GUARANTORS ALLOWED!",2020-12-26 05:05:17.000000,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10226050953448320&id=1471188604,,1471188604,[]
112,3612216142157252,"Half block from the new mall that include chipotle, chick fil A and soon to be target, Hospital and 7 train 82nd street.

-3 bedroom apartment luxury recently renovated
-Built in 6 stage reverse osomsis drinking water system
-European style bidet toilet
-Must have 40 times rent yearly income (employment verifcation required) and good credit, (credit check required)
-no broker fee, application fee of $300 for coop board approval fee, will credit toward first month fee if accepted
-at least 1 year lease required
water, hot water heating, Winter gas heating included. tenant pays electricity","Half block from the new mall that include chipotle, chick fil A and soon to be target, Hospital and 7 train 82nd street.

-3 bedroom apartment luxury recently renovated
-Built in 6 stage reverse osomsis drinking water system
-European style bidet toilet
-Must have 40 times rent yearly income (employment verifcation required) and good credit, (credit check required)
-no broker fee, application fee of $300 for coop board approval fee, will credit toward first month fee if accepted
-at least 1 year lease required
water, hot water heating, Winter gas heating included. tenant pays electricity",,2020-12-26 05:03:28.000000,,,,,0,0,0,,,100003610724083,[]
113,3612191222159744,"Sehat bersama
December 24 at 7:14 AM ·

Stupid leopard teases the hedgehog and the end",,"Sehat bersama
December 24 at 7:14 AM ·

Stupid leopard teases the hedgehog and the end",2020-12-26 04:45:58.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/132785243_747003845925025_1424219476549214332_n.mp4?_nc_cat=1&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=-TpAuCAWGhgAX-TuONO&_nc_ht=video-lga3-2.xx&oh=10701cfc0c604a075b6bb6b1fdaf4acf&oe=5FE7A920,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/121871503_218623699771657_1979301414285583842_n.jpg?_nc_cat=1&ccb=2&_nc_sid=ccf8b3&_nc_ohc=_ZnSqXvDRWgAX-kdp20&_nc_ht=scontent-lga3-2.xx&oh=1d9de91d03041798189812bc27e96070&oe=600CDA36,219098196390874,0,0,0,https://facebook.com/story.php?story_fbid=212185247174179&id=110238770702161,,100057760515892,[]
114,3611392698906263,"-Fully Furnished Studio in Upper East Side
-Month-to-month / Flexible Timing Availability through April 2021
-Ground Floor, Walk Up Building (non-street facing)
-Subway outside front door (86th St Q, 83rd St entrance)
-Everything you need (+more) to live comfortably in an NYC studio apt is available

-65"" Samsung SmartTV
-Casper Queen Bed
-Collapsible Work Desk & Chair
-Wifi
-Full Kitchen Appliances
-Dishwasher
-High Ceilings
-Closet Space
-Linens/Towels
-Laundry Drop-off & Laundromat both on same block","-Fully Furnished Studio in Upper East Side
-Month-to-month / Flexible Timing Availability through April 2021
-Ground Floor, Walk Up Building (non-street facing)
-Subway outside front door (86th St Q, 83rd St entrance)
-Everything you need (+more) to live comfortably in an NYC studio apt is available

-65"" Samsung SmartTV
-Casper Queen Bed
-Collapsible Work Desk & Chair
-Wifi
-Full Kitchen Appliances
-Dishwasher
-High Ceilings
-Closet Space
-Linens/Towels
-Laundry Drop-off & Laundromat both on same block",,2020-12-25 19:11:57.000000,,,,,0,1,0,,,577031110,[]
115,3612120052166861,"WOW! That's amazing!

Summer time posted an episode of OMG! Great Good!!!
December 19 at 4:09 PM ·

OMG!! Great Work",WOW! That's amazing!,"Summer time posted an episode of OMG! Great Good!!!
December 19 at 4:09 PM ·

OMG!! Great Work",2020-12-26 03:55:43.000000,,https://video-lga3-2.xx.fbcdn.net/v/t42.1790-2/10000000_424087448622394_5718449723621066707_n.mp4?_nc_cat=110&ccb=2&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=peoLd-w4HssAX8IGh8p&_nc_ht=video-lga3-2.xx&oh=b4b9718b4331d3fbfa39628ebaa48125&oe=5FE7A963,https://scontent-lga3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/p320x320/128484430_413541509833193_4034135661320667525_n.jpg?_nc_cat=111&ccb=2&_nc_sid=ccf8b3&_nc_ohc=WCQn46AHxIQAX-UXrGU&_nc_ht=scontent-lga3-2.xx&tp=3&oh=ab3c2b4d57635725237fc1f1b0818a63&oe=600B6587,208984930735065,0,0,0,https://facebook.com/story.php?story_fbid=145429094006120&id=104327038116326,,100054989940911,[]
116,3611726322206234,"$2249 Stunningly done 1bed 1 bathroom apartment with MASSIVE living room area in 1890 church 618 Bushwick Ave!
* Laundry In Building
* Elevator
* Central Air
* Roof Access
* Off Street Parking
* Bicycle Room
If interested, contact Chris
(347)915-7723

First Month & Security
No Brokers Fee
Utilities Not Included
No Sub Lease
12 Month Lease At Minimum
Qualifications:
680+ credit
40x rent for annual income (or close)
Couples Welcomed
Guarantors Welcomed","$2249 Stunningly done 1bed 1 bathroom apartment with MASSIVE living room area in 1890 church 618 Bushwick Ave!
* Laundry In Building
* Elevator
* Central Air
* Roof Access
* Off Street Parking
* Bicycle Room
If interested, contact Chris
(347)915-7723

First Month & Security
No Brokers Fee
Utilities Not Included
No Sub Lease
12 Month Lease At Minimum
Qualifications:
680+ credit
40x rent for annual income (or close)
Couples Welcomed
Guarantors Welcomed",,2020-12-25 23:05:51.000000,,,,,0,1,0,,,100010630449710,[]
117,3611454648900068,"Beautifully renovated $1,833 1bed 1 bath apartment located in Ocean Hill Brooklyn.
* Central Heating & Cooling
* Roof Access

First Month & Security
No Brokers Fee
Utilities Not Included
No Sub Lease
12 Month Lease At Minimum
Qualifications:
680+ credit
40x rent for annual income (or close)
Couples Welcomed
Guarantors Welcomed","Beautifully renovated $1,833 1bed 1 bath apartment located in Ocean Hill Brooklyn.
* Central Heating & Cooling
* Roof Access

First Month & Security
No Brokers Fee
Utilities Not Included
No Sub Lease
12 Month Lease At Minimum
Qualifications:
680+ credit
40x rent for annual income (or close)
Couples Welcomed
Guarantors Welcomed",,2020-12-25 19:56:56.000000,,,,,0,1,0,,,100010630449710,[]
